street_address,city,postal_code,price,longitude,latitude,rental_type,bedrooms,bathrooms,sqft,description_text,year_built,parking_spots
88 Scott,Toronto,M5E 1X6,2300.0,-79.3761458,43.6481341,Apartment,1.0,1.0,595.0,"88 Scott is perfectly located at the intersection of the dynamic financial district & the charming St. Lawrence neighborhood, offering a refined living in the heart of downtown Toronto. The brand new Condos of 88 Scott connects you to the vibrancy of the downtown and its endless possibilities. This soaring contemporary tower rises 58 stories high capturing the electric, vibrant and the electric lifestyle of Toronto. Every corner you turn, the building perfectly depicts the very latest culture, recreation, shopping mall, and entertainment.\n\nExtending the traditional boundaries of downtown Toronto living, 88 Scott is designed as a vertical neighborhood. Spacious and beautifully appointed, amenities throughout the residence provide a stimulating social and recreational context. Along with the opportunity to meet and interact with interesting friends and neighbors.\n\nThe stunning interiors at 88 Scott embrace a contemporary, Canadian Modern design aesthetic. Defined by clean lines and simple forms, combined with the selection of premium quality materials and finishes. 88 Scott interior is designed to provide a calm and welcoming atmosphere. The bedrooms have plush wool-blend carpeting, laminate flooring in interior bedrooms with glass sliding door, generous closets, walk-in closets with ceiling light and linen shelves. Contemporary custom roller shades are included on all exterior windows with year-round comfort. The units also have improved indoor air quality with in-suite controlled air-conditioning and heating with an integrated heat recovery ventilation system. 88 Scott is a pet-friendly environment. The units include private balconies that provide optimal views of the attractions surrounding this 480-unit development. Its residents also enjoy its indoor pool, aerobics and yoga studios, screening room, fireside lounge, billiards rooms and terrace with areas to exercise, sunbathe, barbecue and dine.\n\n88 Scott Street Walker's Paradise \n\nExplore Church-Yonge Corridor on Walk Score\n\nUtilities Included:  \n\n  * Heat",,
Fuse 2 -1420 Dupont Street,Toronto,M6H 0C2,2150.0,-79.4475628,43.6667189,Apartment,2.0,1.0,590.0,"Fuse provides an opportunity to enjoy a vibrant, diverse and eclectic lifestyle in one of Toronto's hottest communities, Davenport Village. This master-planned community of high rise condominiums, townhouses, lofts, and future retail sits at the heart of many unique and established districts with their wide array of trend-setting boutiques, galleries, restaurants and bars. Public transit, lifestyle amenities, work, schools are all easily accessible. Residents enjoy indoor amenity space including a Wellness Gym with the latest and greatest fitness equipment, adjoining to a Yoga Studio. TTC transit at your doorstep with links to the subway, and you can appreciate the uniqueness of this opportunity.\n\nContact us today for a viewing!",,
1330 Wilson Avenue,Toronto,M3M1H5,1739.0,-79.4964158,43.7236744,Apartment,1.0,1.0,620.0,"* 10 minutes TTC to University Subway Line, 30 minutes to Downtown, or York University. Across from Humber River Hospital\n  * Totally New/ Renovated Apartment, \n  * All Stainless Steel Appliances, including Dishwasher, Microwave Fridge and Self Cleaning Stove\n  * A designerinspired paint job, 5\"" new white baseboard molding\n  * Bright open concept Kitchen, with island, new Hardwood European white Cabinets in Kitchen in Bath\n  * Quartz Stone countertops, ceramic tile flooring, Dark Oak Hardwood Flooring\n  * Large working kitchen with new white hardwood cabinets \n  * Energy-efficient appliances and low maintenance LED fixtures,\n  * Bright open unit, in a small quiet well managed and maintained building\n  * Mature, Stable tenants in the building\n  * 24hr laundry room access, cashless system\n  * Excellent opportunity, \n\nLocation Details  \n\nWilson Apartments located in the Toronto Downsview area, is a \""Boutique\"" building with newly renovated suites! Our units have hardwood flooring and new kitchens and bathrooms with new appliances and fixtures, including ceramic tile flooring and backsplash.\n\nThe location of Wilson Apartments is convenient for commuters with close access to highways 401 and 400, transit stops directly outside our front doors and a 5 minute bus ride to the Wilson Heights subway station. We're also situated next door to the brand new Humber River Regional Hospital- a great opportunity for doctors, nurses, medical staff or patient families looking to live close to the hospital.\n\nThis apartment building is a 'can't miss' opportunity for young professionals, city dwellers and families alike!\n\nYou won't find a shortage of amenities in our surrounding community! For the essentials- schools, churches, restaurants & cafes Yorkdale Shopping Centre, Downsview Market, Walmart and many more down the street at Wilson & Keele, you won't have to go far, all are located within minutes walking or driving distance. Special locations like the North York Sheridan Mall, Downsview Dells and the Oakdale Golf Club are easily reached on foot or by car/bus as well.\n\n Utilities Included:  \n\n  * Heat\n  * Water",,
Ten York #2338,Toronto,M5J 0E1,1895.0,-79.380637,43.641339,Accommodation,1.0,1.0,639.0,"<p>Ten York condominium building is located in the centre of downtown Toronto. Steps from the waterfront. At the intersection of everything, the downtown scene has to offer. Ten York is rising above it all. This iconic condominium residence soars 735 feet and changes the Toronto skyline forever. Blending warm sophistication and modern design, the Ten York Signature Collection is ideally located in the uppermost floors of this landmark residence by Tridel. Whether you&rsquo;re hosting friends in your sprawling living room or cooking a gourmet meal for family in your chef-inspired kitchen, the design of the Ten York Signature Collection enhances every moment. Access your suite through the key-fob activated elevators that quickly transport you to your Signature suite. Offering unparalleled vistas of the water and city, these penthouses offer no more than six suites per floor. When you enter your home &ndash; unwind in spacious luxury with 10&rsquo; ceilings and plank-engineered wood flooring, where each day begins and ends in absolute indulgence.</p>\n\n Building Features  \n24 hours Concierge,Cafe Juice Bar,Concierge,Elevator,Fitness Centre,Guest Suites,Lobby,Meeting Room Boardroom,Movie Theatre,Party Lounge,Security,Spa,Sun Deck,Swimming Pool,Yoga Centre\n\n Location Details  \nDowntown",,
Verve #1723,Toronto,M4Y 2J3,2195.0,-79.376298,43.667145,Accommodation,1.0,1.0,642.0,"Located on the edge of Toronto's burgeoning Church-Wellesley neighbourhood, The Verve is an oasis of green space in the heart of downtown. Studded with private terraces and one of the city's best rooftop swimming pools, Verve's sun-loving design and resort-style amenities focus on bringing the outdoor life in. Combined with its LEED-certified eco-friendly design, state-of-the-art gym, and 96 walk score, Verve is your home base for shopping, dining, and active living.\n\n Building Features  \n24 hours Concierge,Billiards Lounge,Rooftop Terrace,Barbecue Facility,Movie Theatre,Fitness Centre,Party Lounge,Reading Room,Yoga Centre,Outdoor Swimming Pool\n\n Location Details  \nDowntown",,
Dawes Apartments,East York,M4B 2G3,1650.0,-79.2983984,43.7040299,Apartment,1.0,1.0,,,,
55 Livingston Road,Scarborough,M1E 1K9,1725.0,-79.198097,43.74474,Apartment,1.0,1.0,0.0,"Unbeatable living in Guildwood Village with spectacular views of Lake Ontario. Beautiful, well-treed setting with convenient access to GO train as well as walking distance to the Bluffs. You'll love the swimming pool, sauna, gym, party room, and huge balconies along with in-suite storage! Call or email us today, we have non-contact options available for tours and signing, and are looking forward to working with you.\n\n Utilities Included:  \n\n  * Heat\n  * Water",,
"10, 40 &amp; 50 Carabob Court",Scarborough,M1T 3N3,1550.0,-79.2974329,43.7833383,Apartment,0.0,1.0,0.0,"At Carabob Court, we offer you comfort and economy in an attractive setting, with large, broadloomed suites. Steps to schools, Agincourt Library, shopping, banks, medical offices, and countless other amenities. TTC is at your door including a 24 hour bus route, or a short walk to the GO Station, as well as easy highway access. For a small, yearly membership fee, you can enjoy full use of our year round fitness and recreational facilities at 50 Carabob Court, which feature saunas, card rooms and an indoor pool. Our Rental Office is located at located at 50 Carabob Court, call 416-754-8523 or email today to book your virtual tour. We have non-contact options available for tours and signing, and are looking forward to working with you.\n\n Utilities Included:  \n\n  * Heat\n  * Water",,
238 Mortimer Avenue,East York,M4J 2C5,1800.0,-79.3459116,43.68642689999999,Accommodation,1.0,1.0,1500.0,"The Danforth- One Bedroom Flat on second floor house Pape and Mortimer $1800\n\nA very bright and clean house apartment, one bedroom, living room, new bathroom, kitchen. Private entry and Central Air Conditioning.\n\nDesirable and convenient location. Steps away from 3 TTC bus route stops. \n\nshort walk to Pape subway station and 5 minutes bus ride to Broadview Station. Public transit 15 minutes to Downtown. \n\nWalk to The Danforth, Pape Village, shops, supermarkets, restaurants, bars and cafes, fitness gym, Evergreen Brickworks and Parks, Health Care Services, Toronto Public Library, Community Centre. Easy access to Bike Path and Running Trail.\n\nWalk Score 86. Transit Score 90.\n\nNo shares, no roommates, or no sublets please.\n\nViewing of property is available by appointment during COVID-19. Please call or text to arrange for an appointment.",,
173 Saint Clarens Avenue,Toronto,M6H 3W2,2195.0,-79.43869959999999,43.6516335,Accommodation,1.0,1.0,,,,
292 Woodsworth Road,North York,M2L 2T6,2800.0,-79.3651498,43.7649823,Accommodation,3.0,1.0,1500.0,"Prime Location: Cozy, Naturally Well Lit 3 Bedroom 1 Bathroom Apartment in welcoming and safe neighborhood. Walking distance to Oriole Go station and TTC bus stop across the street. Minutes\u2019 drive to Leslie station, Grocery Store, 401, DVP, Restaurants, Fairview Mall and other Shopping. Newly painted and newly installed laminate floors throughout. New Appliances. Shared 4 car driveway. $2800/month. Utilities not included. No Pets. No Smoking. Call Quin at 705-818-2597",1954,4
